ID,Target
steth_20190516_14_49_50_E_014,E
steth_20190516_14_49_50_E_018,E
steth_20190516_14_49_50_I_017,I
steth_20190516_14_50_11_E_005,E
steth_20190516_14_50_11_I_000,I
steth_20190516_14_50_11_I_006,I
steth_20190516_14_50_19_E_010,E
steth_20190516_14_50_19_E_014,E
steth_20190516_14_50_36_E_003,E
steth_20190516_14_50_36_E_006,E
steth_20190516_14_50_36_E_014,E
steth_20190516_14_50_47_E_006,E
steth_20190516_14_50_47_I_009,I
steth_20190516_14_51_05_I_011,I
steth_20190516_14_51_28_E_002,E
steth_20190516_14_51_51_E_010,E
steth_20190516_14_51_51_I_000,I
steth_20190516_14_52_16_E_007,E
steth_20190516_14_53_11_E_012,E
steth_20190516_14_53_11_I_014,I
steth_20190516_15_24_27_I_007,I
steth_20190516_15_24_53_I_000,I
steth_20190516_15_24_53_I_004,I
steth_20190516_15_24_53_I_013,I
steth_20190516_15_25_32_E_011,E
steth_20190516_15_25_32_E_015,E
steth_20190516_15_25_32_I_009,I
steth_20190516_15_25_35_E_016,E
steth_20190516_15_25_56_I_000,I
steth_20190516_15_25_57_E_007,E
steth_20190516_15_26_18_E_009,E
steth_20190516_15_26_18_I_016,I
steth_20190516_15_26_25_E_000,E
steth_20190516_15_26_25_I_009,I
steth_20190516_15_26_25_I_017,I
steth_20190516_15_26_44_E_005,E
steth_20190516_15_26_44_I_001,I
steth_20190516_15_26_59_E_005,E
steth_20190516_15_27_11_E_006,E
steth_20190516_15_27_11_I_008,I
steth_20190516_15_27_19_E_006,E
steth_20190516_15_27_44_I_007,I
steth_20190516_15_28_06_I_000,I
steth_20190516_15_54_48_E_005,E
steth_20190516_15_54_48_E_009,E
steth_20190516_15_55_08_I_002,I
steth_20190516_15_55_35_E_010,E
steth_20190516_15_55_35_E_018,E
steth_20190516_15_55_35_I_004,I
steth_20190516_15_55_35_I_012,I
steth_20190516_15_55_48_I_010,I
steth_20190516_15_55_48_I_018,I
steth_20190516_15_56_10_E_004,E
steth_20190516_15_56_10_E_020,E
steth_20190516_15_56_10_I_014,I
steth_20190516_15_56_14_E_002,E
steth_20190516_15_56_33_E_002,E
steth_20190516_15_56_43_E_003,E
steth_20190516_15_56_43_E_004,E
steth_20190516_15_56_58_E_010,E
steth_20190516_15_56_58_I_008,I
steth_20190516_15_56_58_I_016,I
steth_20190516_15_57_06_I_000,I
steth_20190516_15_57_06_I_004,I
steth_20190516_15_57_23_E_007,E
steth_20190516_15_57_28_I_010,I
steth_20190516_15_57_46_E_006,E
steth_20190516_15_57_55_E_001,E
steth_20190516_15_57_55_I_002,I
steth_20190516_15_58_28_E_000,E
steth_20190516_16_24_39_E_014,E
steth_20190516_16_25_03_E_014,E
steth_20190516_16_25_03_E_018,E
steth_20190516_16_25_03_I_016,I
steth_20190516_16_25_24_E_008,E
steth_20190516_16_25_24_I_006,I
steth_20190516_16_25_43_E_012,E
steth_20190516_16_25_51_E_004,E
steth_20190516_16_25_51_E_012,E
steth_20190516_16_25_51_I_002,I
steth_20190516_16_26_14_E_002,E
steth_20190516_16_26_27_E_006,E
steth_20190516_16_26_27_E_018,E
steth_20190516_16_26_27_I_009,I
steth_20190516_16_26_27_I_013,I
steth_20190516_16_26_40_E_010,E
steth_20190516_16_26_47_E_017,E
steth_20190516_16_27_03_E_012,E
steth_20190516_16_27_03_E_016,E
steth_20190516_16_27_08_E_002,E
steth_20190516_16_27_08_E_006,E
steth_20190516_16_27_08_E_011,E
steth_20190516_16_27_08_E_014,E
steth_20190516_16_27_08_I_004,I
steth_20190516_16_27_28_E_001,E
steth_20190516_16_27_28_I_002,I
steth_20190516_16_27_28_I_008,I
steth_20190516_16_27_51_E_002,E
steth_20190516_16_27_51_E_013,E
steth_20190516_16_27_51_I_004,I
steth_20190516_16_28_09_E_000,E
steth_20190516_16_28_09_E_007,E
steth_20190524_10_42_59_I_004,I
steth_20190528_14_11_54_I_000,I
steth_20190528_14_12_22_E_011,E
steth_20190528_14_13_51_E_015,E
steth_20190528_14_13_51_I_005,I
steth_20190528_14_13_51_I_014,I
steth_20190528_14_14_21_I_005,I
steth_20190528_14_15_43_I_001,I
steth_20190528_14_38_56_E_010,E
steth_20190528_14_39_47_E_004,E
steth_20190528_14_39_47_I_008,I
steth_20190528_14_41_12_I_002,I
steth_20190528_14_46_59_E_006,E
steth_20190528_14_46_59_E_017,E
steth_20190528_14_47_40_E_002,E
steth_20190528_14_48_11_E_010,E
steth_20190528_14_50_00_I_007,I
steth_20190528_14_57_44_I_001,I
steth_20190528_14_58_34_E_005,E
steth_20190528_14_59_19_E_000,E
steth_20190528_14_59_19_E_002,E
steth_20190528_14_59_19_E_004,E
steth_20190528_15_00_08_E_002,E
steth_20190528_15_00_35_E_000,E
steth_20190528_15_11_51_I_002,I
steth_20190528_15_12_24_E_003,E
steth_20190528_15_13_35_E_007,E
steth_20190528_15_13_35_I_004,I
steth_20190528_15_13_35_I_006,I
steth_20190528_15_14_12_I_004,I
steth_20190528_15_14_36_E_003,E
steth_20190528_15_32_53_E_003,E
steth_20190528_15_32_53_E_009,E
steth_20190528_15_33_15_I_001,I
steth_20190528_15_34_04_I_003,I
steth_20190528_15_41_04_E_014,E
steth_20190528_15_41_04_I_001,I
steth_20190528_15_41_32_I_004,I
steth_20190528_15_41_32_I_007,I
steth_20190528_15_43_08_E_004,E
steth_20190528_15_43_38_E_004,E
steth_20190528_15_43_38_I_003,I
steth_20190528_15_43_38_I_005,I
steth_20190528_15_59_16_E_001,E
steth_20190528_16_00_10_E_000,E
steth_20190528_16_00_10_E_006,E
steth_20190528_16_01_20_E_001,E
steth_20190528_16_01_20_I_000,I
steth_20190528_16_03_07_E_017,E
steth_20190528_16_03_07_I_000,I
steth_20190528_16_03_07_I_005,I
steth_20190528_16_05_06_E_000,E
steth_20190528_16_05_06_I_002,I
steth_20190528_16_23_47_E_002,E
steth_20190528_16_23_47_E_004,E
steth_20190528_16_24_10_E_005,E
steth_20190528_16_24_10_I_004,I
steth_20190528_16_24_32_I_009,I
steth_20190528_16_25_18_E_002,E
steth_20190528_16_25_41_E_003,E
steth_20190528_16_25_41_E_005,E
steth_20190528_16_25_41_I_004,I
steth_20190528_16_26_02_E_001,E
steth_20190528_16_26_02_E_003,E
steth_20190528_16_26_02_E_005,E
steth_20190528_16_26_02_I_000,I
steth_20190528_16_26_02_I_006,I
steth_20190528_16_26_24_E_008,E
steth_20190528_16_26_24_I_000,I
steth_20190528_16_26_24_I_009,I
steth_20190529_14_14_45_I_001,I
steth_20190529_14_15_29_I_004,I
steth_20190529_14_39_33_E_003,E
steth_20190529_14_39_33_I_002,I
steth_20190529_14_39_53_I_001,I
steth_20190529_14_40_13_I_001,I
steth_20190529_14_42_01_I_000,I
steth_20190529_15_08_06_E_003,E
steth_20190529_15_09_10_I_000,I
steth_20190529_15_09_10_I_003,I
steth_20190529_15_10_32_E_007,E
steth_20190529_15_10_52_I_000,I
steth_20190529_15_11_43_E_001,E
steth_20190529_15_12_15_I_001,I
steth_20190529_15_36_28_I_000,I
steth_20190529_15_36_55_I_004,I
steth_20190529_15_36_55_I_012,I
steth_20190529_15_38_00_E_003,E
steth_20190529_15_38_41_I_000,I
steth_20190529_15_38_42_E_005,E
steth_20190529_15_39_19_E_001,E
steth_20190529_15_40_36_I_000,I
steth_20190529_16_07_16_E_002,E
steth_20190529_16_07_16_E_014,E
steth_20190529_16_08_10_E_001,E
steth_20190529_16_08_17_E_010,E
steth_20190529_16_09_02_E_002,E
steth_20190529_16_11_39_I_000,I
steth_20190529_16_11_39_I_003,I
steth_20190529_16_39_10_E_005,E
steth_20190529_16_40_59_E_003,E
steth_20190529_16_41_53_E_001,E
steth_20190531_13_56_03_E_001,E
steth_20190531_13_56_30_I_001,I
steth_20190531_14_10_03_I_002,I
steth_20190531_14_10_31_I_002,I
steth_20190531_14_10_31_I_004,I
steth_20190531_14_11_02_E_004,E
steth_20190531_14_11_02_I_006,I
steth_20190531_14_11_02_I_013,I
steth_20190531_14_11_47_E_022,E
steth_20190531_14_14_51_E_000,E
steth_20190531_14_14_51_I_002,I
steth_20190531_14_15_14_E_015,E
steth_20190531_14_30_52_I_001,I
steth_20190531_14_31_29_E_003,E
steth_20190531_14_32_14_I_000,I
steth_20190531_14_34_22_I_000,I
steth_20190531_14_34_22_I_001,I
steth_20190531_14_36_22_I_000,I
steth_20190531_14_39_13_I_004,I
steth_20190531_14_39_13_I_007,I
steth_20190531_14_54_54_I_002,I
steth_20190531_14_59_03_I_000,I
steth_20190531_15_03_53_E_001,E
steth_20190531_15_03_53_E_011,E
steth_20190531_15_04_16_E_005,E
steth_20190531_15_04_16_E_017,E
steth_20190531_15_05_42_E_008,E
steth_20190531_15_06_07_E_004,E
steth_20190531_15_06_07_E_014,E
steth_20190531_15_25_44_I_001,I
steth_20190531_15_26_18_I_000,I
steth_20190531_15_28_17_I_000,I
steth_20190531_15_28_49_I_001,I
steth_20190531_15_34_02_I_002,I
steth_20190531_15_34_57_I_000,I
steth_20190531_15_35_43_E_020,E
steth_20190531_15_36_08_E_005,E
steth_20190531_15_55_58_E_005,E
steth_20190531_15_55_58_I_003,I
steth_20190531_16_03_34_I_002,I
steth_20190531_16_04_56_I_002,I
steth_20190531_16_05_18_I_001,I
steth_20190531_16_05_41_I_002,I
steth_20190602_14_47_38_I_000,I
steth_20190602_14_47_38_I_003,I
steth_20190602_15_26_36_I_001,I
steth_20190604_13_27_55_I_002,I
steth_20190604_13_28_17_I_001,I
steth_20190604_13_28_17_I_002,I
steth_20190604_13_28_41_E_005,E
steth_20190604_13_29_32_E_005,E
steth_20190604_13_29_32_I_002,I
steth_20190604_13_29_32_I_004,I
steth_20190604_13_30_58_I_002,I
steth_20190604_14_36_36_I_002,I
steth_20190604_14_37_28_I_004,I
steth_20190604_14_38_23_I_000,I
steth_20190604_14_38_23_I_004,I
steth_20190604_14_39_33_I_000,I
steth_20190604_14_39_33_I_002,I
steth_20190608_11_56_01_E_005,E
steth_20190608_11_56_25_E_003,E
steth_20190608_11_56_25_I_000,I
steth_20190608_11_56_25_I_002,I
steth_20190608_11_58_58_E_005,E
steth_20190608_11_58_58_E_008,E
steth_20190608_11_58_58_I_006,I
steth_20190608_11_59_27_I_001,I
steth_20190608_12_16_42_I_000,I
steth_20190609_14_26_14_E_010,E
steth_20190609_14_27_00_E_003,E
steth_20190609_14_27_58_E_004,E
steth_20190609_14_27_58_E_008,E
steth_20190609_14_35_19_E_003,E
steth_20190609_14_53_46_E_002,E
steth_20190609_14_53_46_I_000,I
steth_20190609_14_53_46_I_016,I
steth_20190609_14_55_29_E_007,E
steth_20190609_14_55_29_I_000,I
steth_20190609_14_55_29_I_012,I
steth_20190609_14_56_22_E_006,E
steth_20190610_01_20_18_E_001,E
steth_20190610_01_20_18_E_003,E
steth_20190610_01_20_18_E_005,E
steth_20190610_01_20_18_I_004,I
steth_20190610_01_20_42_I_003,I
steth_20190610_01_20_42_I_008,I
steth_20190610_01_21_04_E_016,E
steth_20190610_01_21_29_E_001,E
steth_20190610_01_21_29_E_003,E
steth_20190610_01_21_29_E_005,E
steth_20190610_01_21_53_E_000,E
steth_20190610_01_21_53_I_010,I
steth_20190610_01_22_52_E_000,E
steth_20190610_01_22_52_E_005,E
steth_20190610_01_22_52_E_013,E
steth_20190610_01_22_52_I_019,I
steth_20190611_14_53_44_I_004,I
steth_20190611_14_54_57_I_006,I
steth_20190613_10_04_03_E_001,E
steth_20190613_10_04_25_E_001,E
steth_20190613_10_04_45_E_001,E
steth_20190613_10_06_02_E_003,E
steth_20190613_10_06_16_E_003,E
steth_20190613_10_06_40_E_005,E
steth_20190613_10_06_40_I_000,I
steth_20190613_10_06_56_I_000,I
steth_20190613_10_29_24_E_003,E
steth_20190613_10_29_24_I_000,I
steth_20190613_10_29_44_E_001,E
steth_20190613_10_30_08_E_001,E
steth_20190613_10_30_34_E_003,E
steth_20190613_10_30_34_I_000,I
steth_20190613_10_31_09_I_000,I
steth_20190613_10_31_14_E_003,E
steth_20190613_10_31_14_I_004,I
steth_20190613_10_33_50_I_000,I
steth_20190613_10_34_19_I_000,I
steth_20190613_10_56_45_I_000,I
steth_20190613_10_57_08_I_004,I
steth_20190613_10_58_13_I_000,I
steth_20190613_10_58_58_E_001,E
steth_20190613_10_58_58_I_004,I
steth_20190613_10_59_18_I_001,I
steth_20190613_11_00_14_I_000,I
steth_20190613_11_26_33_I_000,I
steth_20190613_11_26_35_I_000,I
steth_20190613_11_27_20_I_000,I
steth_20190613_11_27_27_E_001,E
steth_20190613_11_27_47_E_003,E
steth_20190613_11_27_47_I_000,I
steth_20190613_11_27_47_I_004,I
steth_20190613_11_28_10_E_005,E
steth_20190613_11_30_14_I_001,I
steth_20190613_11_34_20_I_001,I
steth_20190613_11_35_13_I_001,I
steth_20190613_11_35_41_E_003,E
steth_20190613_11_36_03_I_002,I
steth_20190613_11_36_03_I_003,I
steth_20190613_11_36_26_I_000,I
steth_20190613_11_56_54_E_003,E
steth_20190613_11_56_54_I_000,I
steth_20190613_11_56_54_I_002,I
steth_20190613_11_57_08_I_000,I
steth_20190613_11_57_17_E_001,E
steth_20190613_11_57_31_I_000,I
steth_20190613_11_57_31_I_001,I
steth_20190613_11_57_40_E_001,E
steth_20190613_11_57_40_E_003,E
steth_20190613_11_57_40_I_004,I
steth_20190613_11_58_30_E_005,E
steth_20190613_11_58_30_I_004,I
steth_20190613_11_59_36_I_002,I
steth_20190614_03_35_40_E_006,E
steth_20190614_03_35_40_E_010,E
steth_20190614_03_35_40_E_014,E
steth_20190614_03_35_40_I_004,I
steth_20190614_03_36_09_E_002,E
steth_20190614_03_37_17_E_006,E
steth_20190614_03_37_43_E_014,E
steth_20190614_03_37_43_I_005,I
steth_20190614_03_38_11_I_003,I
steth_20190614_03_38_45_E_002,E
steth_20190614_03_38_45_I_004,I
steth_20190614_03_38_45_I_008,I
steth_20190614_03_39_27_E_014,E
steth_20190614_03_39_27_I_008,I
steth_20190614_03_39_50_E_002,E
steth_20190614_03_39_50_E_010,E
steth_20190614_14_55_25_E_001,E
steth_20190614_14_55_25_E_004,E
steth_20190614_14_56_02_E_012,E
steth_20190614_14_56_30_E_005,E
steth_20190614_14_56_30_E_008,E
steth_20190614_14_56_57_E_002,E
steth_20190614_14_56_57_E_005,E
steth_20190614_14_56_57_E_009,E
steth_20190615_14_44_36_I_000,I
steth_20190615_14_54_58_I_000,I
steth_20190615_14_55_46_I_002,I
steth_20190615_14_57_23_I_002,I
steth_20190616_14_34_23_E_013,E
steth_20190616_14_34_23_I_011,I
steth_20190616_14_34_53_I_001,I
steth_20190616_14_34_53_I_005,I
steth_20190616_14_35_27_E_003,E
steth_20190616_14_36_27_E_001,E
steth_20190616_14_36_27_I_012,I
steth_20190616_14_36_57_E_012,E
steth_20190616_14_36_57_E_020,E
steth_20190616_14_36_57_I_002,I
steth_20190616_14_37_22_E_013,E
steth_20190616_14_37_45_E_018,E
steth_20190616_14_37_45_I_016,I
steth_20190618_15_19_21_E_010,E
steth_20190618_15_20_38_E_022,E
steth_20190618_15_20_38_I_004,I
steth_20190619_11_34_43_I_000,I
steth_20190619_11_34_43_I_006,I
steth_20190619_14_40_28_E_021,E
steth_20190619_14_40_52_E_023,E
steth_20190619_14_40_52_I_000,I
steth_20190619_14_41_54_E_000,E
steth_20190619_14_41_54_E_004,E
steth_20190619_14_42_17_E_010,E
steth_20190619_14_42_17_I_004,I
steth_20190621_23_55_56_E_007,E
steth_20190621_23_55_56_E_011,E
steth_20190621_23_55_56_E_015,E
steth_20190621_23_56_23_E_001,E
steth_20190621_23_56_23_E_011,E
steth_20190621_23_58_21_E_000,E
steth_20190621_23_58_21_I_003,I
steth_20190621_23_58_21_I_007,I
steth_20190622_13_39_53_E_002,E
steth_20190622_13_39_53_E_006,E
steth_20190622_13_40_20_E_001,E
steth_20190622_13_41_31_I_003,I
steth_20190622_13_42_19_E_005,E
steth_20190622_13_42_50_E_007,E
steth_20190622_13_42_50_I_012,I
steth_20190622_13_43_44_E_001,E
steth_20190622_13_43_44_I_002,I
steth_20190622_13_43_44_I_006,I
steth_20190622_13_47_21_E_002,E
steth_20190622_13_49_15_E_000,E
steth_20190622_13_49_15_I_001,I
steth_20190622_13_51_30_E_003,E
steth_20190622_13_52_50_E_001,E
steth_20190622_14_41_02_E_001,E
steth_20190622_14_41_50_E_002,E
steth_20190622_14_42_16_E_007,E
steth_20190622_14_43_35_I_000,I
steth_20190622_14_47_24_E_003,E
steth_20190622_14_47_24_E_005,E
steth_20190622_14_47_24_I_002,I
steth_20190622_14_48_24_I_000,I
steth_20190622_14_48_54_I_000,I
steth_20190622_14_50_26_I_001,I
steth_20190622_14_50_50_I_002,I
steth_20190622_14_51_17_I_003,I
steth_20190622_14_55_16_E_000,E
steth_20190622_14_55_16_E_002,E
steth_20190622_14_55_16_E_012,E
steth_20190622_14_55_41_E_000,E
steth_20190622_14_56_06_I_003,I
steth_20190622_14_56_06_I_007,I
steth_20190622_14_56_30_E_001,E
steth_20190622_14_56_30_E_004,E
steth_20190622_14_56_30_E_007,E
steth_20190622_14_56_30_E_010,E
steth_20190622_14_56_30_E_013,E
steth_20190622_14_57_15_E_003,E
steth_20190622_14_57_15_E_009,E
steth_20190622_14_57_59_E_000,E
steth_20190622_15_00_39_E_002,E
steth_20190622_15_01_10_E_004,E
steth_20190622_15_01_10_E_008,E
steth_20190622_15_01_10_E_010,E
steth_20190622_15_01_10_I_001,I
steth_20190622_15_01_38_E_000,E
steth_20190622_15_01_38_E_004,E
steth_20190622_15_02_11_E_000,E
steth_20190622_15_02_11_E_006,E
steth_20190622_15_02_40_E_002,E
steth_20190622_15_02_40_E_004,E
steth_20190622_15_02_40_I_007,I
steth_20190622_15_03_04_E_002,E
steth_20190622_15_03_04_I_001,I
steth_20190623_10_04_38_E_002,E
steth_20190623_10_04_38_I_008,I
steth_20190623_10_05_03_E_001,E
steth_20190623_10_05_03_E_009,E
steth_20190623_10_05_27_E_006,E
steth_20190623_10_05_27_E_014,E
steth_20190623_10_05_27_I_000,I
steth_20190623_10_05_50_E_011,E
steth_20190623_10_06_13_E_002,E
steth_20190623_10_06_13_E_006,E
steth_20190623_10_06_13_E_014,E
steth_20190623_10_06_56_E_014,E
steth_20190623_10_06_56_I_012,I
steth_20190623_10_07_19_E_006,E
steth_20190623_10_34_29_E_012,E
steth_20190623_10_34_29_E_020,E
steth_20190623_10_34_29_I_006,I
steth_20190623_10_34_54_E_018,E
steth_20190623_10_34_54_I_012,I
steth_20190623_10_35_17_E_002,E
steth_20190623_10_35_17_E_035,E
steth_20190623_10_35_17_E_039,E
steth_20190623_10_35_17_I_004,I
steth_20190623_10_35_17_I_033,I
steth_20190623_10_35_39_I_006,I
steth_20190623_10_36_00_E_006,E
steth_20190623_10_36_00_E_010,E
steth_20190623_10_36_00_E_022,E
steth_20190623_10_36_00_E_026,E
steth_20190623_10_36_00_I_024,I
steth_20190623_10_36_00_I_028,I
steth_20190623_10_36_21_E_018,E
steth_20190623_10_36_21_I_016,I
steth_20190623_10_36_44_E_015,E
steth_20190623_10_36_44_E_023,E
steth_20190623_10_37_08_E_004,E
steth_20190623_10_59_14_I_000,I
steth_20190623_11_00_01_E_006,E
steth_20190623_11_00_01_E_010,E
steth_20190623_11_00_21_I_000,I
steth_20190623_11_00_44_E_002,E
steth_20190623_11_01_07_E_007,E
steth_20190623_11_01_29_E_002,E
steth_20190623_11_31_22_E_002,E
steth_20190623_11_31_22_E_008,E
steth_20190623_11_31_56_I_003,I
steth_20190623_11_32_39_I_006,I
steth_20190623_11_33_26_I_006,I
steth_20190623_11_33_50_I_002,I
steth_20190623_12_00_01_I_000,I
steth_20190623_12_00_01_I_004,I
steth_20190623_12_00_43_I_000,I
steth_20190623_12_01_27_E_017,E
steth_20190623_12_01_27_I_008,I
steth_20190623_12_01_53_I_006,I
steth_20190623_12_02_18_I_006,I
steth_20190623_13_46_29_E_005,E
steth_20190623_13_46_57_E_002,E
steth_20190623_13_46_57_E_006,E
steth_20190623_13_47_24_E_014,E
steth_20190623_13_47_24_I_000,I
steth_20190623_13_48_56_E_004,E
steth_20190623_13_48_56_E_008,E
steth_20190623_13_48_56_E_012,E
steth_20190623_13_48_56_E_016,E
steth_20190623_13_48_56_I_006,I
steth_20190623_13_49_22_E_002,E
steth_20190623_13_51_44_E_002,E
steth_20190623_13_51_44_E_006,E
steth_20190623_13_51_44_I_012,I
steth_20190623_13_52_08_E_010,E
steth_20190623_13_52_35_E_004,E
steth_20190623_13_54_00_I_001,I
steth_20190623_13_54_25_E_006,E
steth_20190623_13_58_40_E_006,E
steth_20190623_13_58_40_E_018,E
steth_20190623_13_58_40_I_012,I
steth_20190623_13_59_02_E_002,E
steth_20190623_13_59_02_I_004,I
steth_20190623_13_59_02_I_012,I
steth_20190623_13_59_47_E_006,E
steth_20190623_13_59_47_E_014,E
steth_20190623_14_00_38_E_022,E
steth_20190623_14_01_22_I_004,I
steth_20190623_14_01_22_I_020,I
steth_20190623_14_18_04_E_001,E
steth_20190623_14_24_34_I_000,I
steth_20190623_14_24_34_I_006,I
steth_20190623_14_24_58_I_006,I
steth_20190623_14_26_56_E_003,E
steth_20190623_14_26_56_E_005,E
steth_20190623_14_26_56_E_007,E
steth_20190623_14_26_56_E_009,E
steth_20190623_14_26_56_I_000,I
steth_20190626_10_10_27_I_000,I
steth_20190626_10_10_27_I_004,I
steth_20190626_10_10_47_E_002,E
steth_20190626_10_11_28_E_006,E
steth_20190626_10_11_28_I_004,I
steth_20190626_10_12_13_I_000,I
steth_20190626_10_30_59_E_010,E
steth_20190626_10_30_59_I_000,I
steth_20190626_10_31_21_I_000,I
steth_20190626_10_31_43_I_006,I
steth_20190626_10_32_10_E_010,E
steth_20190626_10_32_31_E_002,E
steth_20190626_10_32_31_E_006,E
steth_20190626_10_32_54_E_000,E
steth_20190626_10_46_31_E_026,E
steth_20190626_10_46_31_I_004,I
steth_20190626_10_47_00_E_000,E
steth_20190626_10_47_00_E_016,E
steth_20190626_10_47_00_E_024,E
steth_20190626_10_47_00_I_014,I
steth_20190626_10_47_39_I_020,I
steth_20190626_10_48_47_E_009,E
steth_20190626_10_48_47_I_014,I
steth_20190626_10_49_54_I_005,I
steth_20190626_10_49_54_I_011,I
steth_20190626_10_50_37_E_001,E
steth_20190626_10_51_21_E_008,E
steth_20190626_10_51_21_E_017,E
steth_20190626_10_59_42_E_009,E
steth_20190626_10_59_42_E_014,E
steth_20190626_11_00_16_E_003,E
steth_20190626_11_00_16_E_006,E
steth_20190626_11_00_16_E_009,E
steth_20190626_11_00_16_I_000,I
steth_20190626_11_00_16_I_005,I
steth_20190626_11_00_16_I_010,I
steth_20190626_11_00_59_E_012,E
steth_20190626_11_00_59_E_017,E
steth_20190626_11_01_22_I_001,I
steth_20190626_11_01_42_E_005,E
steth_20190626_11_02_10_E_002,E
steth_20190626_11_02_10_E_006,E
steth_20190626_11_02_10_E_023,E
steth_20190626_11_02_10_I_000,I
steth_20190626_11_02_39_E_001,E
steth_20190626_11_03_07_I_013,I
steth_20190626_11_03_38_E_003,E
steth_20190626_11_03_38_E_011,E
steth_20190626_11_03_38_I_002,I
steth_20190626_11_03_38_I_006,I
steth_20190626_11_03_38_I_009,I
steth_20190626_11_26_38_E_002,E
steth_20190626_11_26_38_I_000,I
steth_20190626_11_26_38_I_004,I
steth_20190626_11_26_38_I_012,I
steth_20190626_11_27_18_E_006,E
steth_20190626_11_27_18_E_014,E
steth_20190626_11_27_18_E_018,E
steth_20190626_11_27_18_I_016,I
steth_20190626_11_27_48_E_014,E
steth_20190626_11_27_48_E_017,E
steth_20190626_11_28_57_E_006,E
steth_20190626_11_28_57_E_010,E
steth_20190626_11_28_57_E_026,E
steth_20190626_11_28_57_I_012,I
steth_20190626_11_28_57_I_020,I
steth_20190626_11_30_39_I_000,I
steth_20190626_11_30_39_I_002,I
steth_20190626_11_30_59_E_002,E
steth_20190626_11_31_40_E_003,E
steth_20190626_11_32_00_E_003,E
steth_20190626_11_32_20_I_000,I
steth_20190626_11_32_41_E_005,E
steth_20190626_11_58_21_E_001,E
steth_20190626_11_58_21_I_000,I
steth_20190626_11_58_21_I_011,I
steth_20190626_11_58_55_E_002,E
steth_20190626_11_58_55_E_022,E
steth_20190626_11_58_55_I_020,I
steth_20190626_11_59_22_E_006,E
steth_20190626_11_59_22_I_009,I
steth_20190626_12_00_04_E_005,E
steth_20190626_12_00_04_E_008,E
steth_20190626_12_00_32_E_001,E
steth_20190626_12_00_32_I_003,I
steth_20190626_12_00_38_E_002,E
steth_20190626_12_00_38_E_006,E
steth_20190626_12_01_00_E_002,E
steth_20190626_12_01_00_E_008,E
steth_20190626_12_01_00_I_003,I
steth_20190626_12_01_00_I_007,I
steth_20190626_12_01_09_I_012,I
steth_20190626_12_01_09_I_020,I
steth_20190626_12_02_01_E_007,E
steth_20190626_12_02_15_E_018,E
steth_20190626_12_02_15_E_022,E
steth_20190626_12_02_15_I_000,I
steth_20190626_12_30_17_E_004,E
steth_20190626_12_30_17_E_012,E
steth_20190626_12_31_11_E_002,E
steth_20190626_12_31_11_E_010,E
steth_20190626_12_31_11_E_014,E
steth_20190626_12_31_11_I_000,I
steth_20190626_12_31_45_E_010,E
steth_20190626_12_32_14_E_002,E
steth_20190626_12_32_14_E_006,E
steth_20190626_12_32_48_E_012,E
steth_20190626_12_32_48_E_016,E
steth_20190626_12_32_48_I_002,I
steth_20190626_12_33_19_E_013,E
steth_20190626_12_33_56_E_002,E
steth_20190626_12_33_56_I_012,I
steth_20190626_15_10_39_E_002,E
steth_20190626_15_10_39_E_006,E
steth_20190626_15_11_36_I_003,I
steth_20190626_15_11_36_I_009,I
steth_20190626_15_12_23_E_001,E
steth_20190626_15_12_23_E_015,E
steth_20190626_15_12_23_I_012,I
steth_20190626_15_13_40_E_004,E
steth_20190626_15_13_40_E_007,E
steth_20190626_15_13_40_E_010,E
steth_20190626_15_13_40_E_013,E
steth_20190626_15_14_38_E_015,E
steth_20190626_15_14_38_E_022,E
steth_20190626_15_14_38_I_028,I
steth_20190626_15_15_20_I_000,I
steth_20190626_15_16_03_I_012,I
steth_20190626_15_30_02_E_007,E
steth_20190626_15_31_05_I_002,I
steth_20190626_15_32_34_I_004,I
steth_20190626_15_33_04_E_003,E
steth_20190626_15_33_04_E_007,E
steth_20190626_15_33_04_I_000,I
steth_20190626_15_33_04_I_004,I
steth_20190626_15_33_04_I_006,I
steth_20190626_15_33_48_I_002,I
steth_20190626_15_33_48_I_003,I
steth_20190630_10_16_00_E_007,E
steth_20190630_10_16_46_I_000,I
steth_20190630_10_17_13_E_007,E
steth_20190630_10_17_13_E_010,E
steth_20190630_10_17_13_I_000,I
steth_20190630_10_17_13_I_009,I
steth_20190630_10_17_54_I_000,I
steth_20190630_10_18_56_E_002,E
steth_20190630_10_19_17_E_002,E
steth_20190630_10_19_17_E_011,E
steth_20190630_10_19_37_E_005,E
steth_20190630_10_23_07_E_008,E
steth_20190630_10_23_25_E_002,E
steth_20190630_10_23_25_E_010,E
steth_20190630_10_23_45_I_014,I
steth_20190630_10_24_05_E_003,E
steth_20190630_10_24_25_E_006,E
steth_20190630_10_24_45_E_000,E
steth_20190630_10_43_34_E_009,E
steth_20190630_10_44_16_E_002,E
steth_20190630_10_44_16_E_006,E
steth_20190630_10_44_38_E_006,E
steth_20190630_10_44_38_I_000,I
steth_20190630_10_45_56_E_007,E
steth_20190630_10_46_15_I_005,I
steth_20190630_10_50_15_E_005,E
steth_20190630_10_50_15_I_000,I
steth_20190630_10_51_15_E_005,E
steth_20190630_10_51_15_I_000,I
steth_20190630_10_52_50_I_000,I
steth_20190630_10_53_17_E_002,E
